Date,Nasdaq,Eurostoxx,Nikkei
2019-07-12,7943.240234375,3497.6298828125,21685.900390625
2019-07-16,7927.080078125,3521.360107421875,21535.25
2019-07-17,7888.759765625,3501.580078125,21469.1796875
2019-07-18,7904.1298828125,3482.830078125,21046.240234375
2019-07-19,7834.89990234375,3480.179931640625,21466.990234375
2019-07-22,7905.1201171875,3489.919921875,21416.7890625
2019-07-23,7954.56005859375,3532.8701171875,21620.880859375
2019-07-24,8010.60986328125,3532.89990234375,21709.5703125
2019-07-25,7929.8701171875,3510.14990234375,21756.55078125
2019-07-26,8016.9501953125,3524.469970703125,21658.150390625
2019-07-29,7989.080078125,3523.580078125,21616.80078125
2019-07-30,7952.47021484375,3462.85009765625,21709.310546875
2019-07-31,7848.77978515625,3466.85009765625,21521.529296875
2019-08-02,7692.7998046875,3376.1201171875,21087.16015625
2019-08-05,7415.68994140625,3310.929931640625,20720.2890625
2019-08-06,7521.31982421875,3291.659912109375,20585.310546875
2019-08-07,7551.89990234375,3309.989990234375,20516.560546875
2019-08-08,7724.830078125,3375.3798828125,20593.349609375
2019-08-09,7646.27001953125,3333.739990234375,20684.8203125
2019-08-13,7728.14990234375,3357.159912109375,20455.439453125
2019-08-14,7490.1298828125,3288.699951171875,20655.130859375
2019-08-15,7484.89013671875,3282.780029296875,20405.650390625
2019-08-16,7604.10986328125,3329.080078125,20418.810546875
2019-08-19,7719.31982421875,3369.18994140625,20563.16015625
2019-08-20,7664.47021484375,3350.22998046875,20677.220703125
2019-08-21,7733.22021484375,3394.889892578125,20618.5703125
2019-08-22,7707.43017578125,3373.669921875,20628.009765625
2019-08-23,7464.990234375,3334.25,20710.91015625
2019-08-26,7575.02001953125,3348.840087890625,20261.0390625
2019-08-27,7566.02978515625,3370.469970703125,20456.080078125
2019-08-28,7587.89990234375,3365.3798828125,20479.419921875
2019-08-29,7702.31005859375,3411.330078125,20460.9296875
2019-08-30,7691.0,3426.760009765625,20704.369140625
2019-09-03,7609.509765625,3420.739990234375,20625.16015625
2019-09-04,7719.25,3450.830078125,20649.140625
2019-09-05,7862.5400390625,3484.699951171875,21085.939453125
2019-09-06,7852.5400390625,3495.18994140625,21199.5703125
2019-09-09,7832.39990234375,3495.02001953125,21318.419921875
2019-09-10,7814.740234375,3498.989990234375,21392.099609375
2019-09-11,7887.580078125,3516.820068359375,21597.759765625
2019-09-12,7917.33984375,3538.860107421875,21759.609375
2019-09-13,7892.9501953125,3550.110107421875,21988.2890625
2019-09-17,7888.7900390625,3521.260009765625,22001.3203125
2019-09-18,7888.56005859375,3528.0400390625,21960.7109375
2019-09-19,7901.7900390625,3552.64990234375,22044.44921875
2019-09-20,7823.5498046875,3571.389892578125,22079.08984375
2019-09-24,7710.0400390625,3532.050048828125,22098.83984375
2019-09-25,7803.5400390625,3513.030029296875,22020.150390625
2019-09-26,7771.990234375,3532.179931640625,22048.240234375
2019-09-27,7681.580078125,3545.8798828125,21878.900390625
2019-09-30,7749.4501953125,3569.449951171875,21755.83984375
2019-10-01,7684.14013671875,3518.25,21885.240234375
2019-10-02,7550.7900390625,3413.31005859375,21778.609375
2019-10-03,7638.39013671875,3417.3701171875,21341.740234375
2019-10-04,7754.10009765625,3446.7099609375,21410.19921875
2019-10-07,7725.1298828125,3471.239990234375,21375.25
2019-10-08,7604.27001953125,3432.760009765625,21587.779296875
2019-10-09,7690.52978515625,3462.110107421875,21456.380859375
2019-10-10,7740.35986328125,3493.9599609375,21551.98046875
2019-10-11,7843.8798828125,3569.919921875,21798.869140625
2019-10-15,7942.85009765625,3598.64990234375,22207.2109375
2019-10-16,7920.2099609375,3599.25,22472.919921875
2019-10-17,7942.14013671875,3588.6201171875,22451.859375
2019-10-18,7868.490234375,3579.409912109375,22492.6796875
2019-10-21,7940.330078125,3600.080078125,22548.900390625
2019-10-23,7889.47021484375,3606.889892578125,22625.380859375
2019-10-24,7966.72021484375,3621.3701171875,22750.599609375
2019-10-25,8029.22021484375,3624.679931640625,22799.810546875
2019-10-28,8110.669921875,3625.68994140625,22867.26953125
2019-10-29,8047.509765625,3622.090087890625,22974.130859375
2019-10-30,8083.10986328125,3620.2900390625,22843.119140625
2019-10-31,8083.830078125,3604.409912109375,22927.0390625
2019-11-01,8161.169921875,3623.739990234375,22850.76953125
2019-11-05,8210.1796875,3676.52001953125,23251.990234375
2019-11-06,8196.0302734375,3688.739990234375,23303.8203125
2019-11-07,8219.650390625,3706.679931640625,23330.3203125
2019-11-08,8255.8896484375,3699.64990234375,23391.869140625
2019-11-11,8241.91015625,3696.820068359375,23331.83984375
2019-11-12,8263.7900390625,3712.199951171875,23520.009765625
2019-11-13,8259.8095703125,3699.5,23319.869140625
2019-11-14,8257.830078125,3688.81005859375,23141.55078125
2019-11-15,8315.51953125,3711.610107421875,23303.3203125
2019-11-18,8328.48046875,3704.919921875,23416.759765625
2019-11-19,8338.740234375,3696.56005859375,23292.650390625
2019-11-20,8283.75,3683.8798828125,23148.5703125
2019-11-21,8265.6201171875,3679.659912109375,23038.580078125
2019-11-22,8272.0498046875,3687.320068359375,23112.880859375
2019-11-25,8371.9296875,3707.679931640625,23292.810546875
2019-11-26,8385.75,3705.550048828125,23373.3203125
2019-11-27,8444.7099609375,3712.85009765625,23437.76953125
2019-11-29,8403.6796875,3703.580078125,23293.91015625
2019-12-02,8309.259765625,3626.659912109375,23529.5
2019-12-03,8254.740234375,3610.989990234375,23379.810546875
2019-12-04,8296.5302734375,3660.02001953125,23135.23046875
2019-12-05,8308.400390625,3648.1298828125,23300.08984375
2019-12-06,8397.3701171875,3692.340087890625,23354.400390625
2019-12-09,8362.740234375,3672.179931640625,23430.69921875
2019-12-10,8354.2900390625,3671.780029296875,23410.189453125
2019-12-11,8402.6103515625,3687.449951171875,23391.859375
2019-12-12,8466.8896484375,3706.35009765625,23424.810546875
2019-12-13,8487.7099609375,3731.070068359375,24023.099609375
2019-12-16,8570.330078125,3772.739990234375,23952.349609375
2019-12-17,8575.7001953125,3745.280029296875,24066.119140625
2019-12-18,8580.6201171875,3739.0,23934.4296875
2019-12-19,8641.2900390625,3739.169921875,23864.849609375
2019-12-20,8678.490234375,3776.56005859375,23816.630859375
2019-12-23,8696.009765625,3776.659912109375,23821.109375
2019-12-27,8770.98046875,3782.27001953125,23837.720703125
2019-12-30,8709.73046875,3748.469970703125,23656.619140625
2020-01-06,8848.51953125,3752.52001953125,23204.859375
2020-01-07,8846.4501953125,3759.25,23575.720703125
2020-01-08,8912.3701171875,3772.56005859375,23204.759765625
2020-01-09,8989.6298828125,3795.8798828125,23739.869140625
2020-01-10,8966.6396484375,3789.52001953125,23850.5703125
2020-01-14,9033.419921875,3774.8798828125,24025.169921875
2020-01-15,9035.669921875,3768.9599609375,23916.580078125
2020-01-16,9125.0,3774.139892578125,23933.130859375
2020-01-17,9173.73046875,3808.260009765625,24041.259765625
2020-01-21,9166.6298828125,3789.1201171875,23864.560546875
2020-01-22,9188.580078125,3769.7900390625,24031.349609375
2020-01-23,9216.98046875,3736.85009765625,23795.439453125
2020-01-24,9141.4697265625,3779.159912109375,23827.1796875
2020-01-27,8952.1796875,3677.840087890625,23343.509765625
2020-01-28,9090.9296875,3719.219970703125,23215.7109375
2020-01-29,9101.6103515625,3736.360107421875,23379.400390625
2020-01-30,9136.08984375,3690.780029296875,22977.75
2020-01-31,8991.509765625,3640.909912109375,23205.1796875
2020-02-03,9126.23046875,3661.27001953125,22971.939453125
2020-02-04,9334.0595703125,3732.280029296875,23084.58984375
2020-02-05,9367.48046875,3777.840087890625,23319.560546875
2020-02-06,9445.919921875,3805.52001953125,23873.58984375
2020-02-07,9401.099609375,3798.489990234375,23827.98046875
2020-02-10,9516.83984375,3793.179931640625,23685.98046875
2020-02-12,9613.2001953125,3854.429931640625,23861.2109375
2020-02-13,9595.7001953125,3846.739990234375,23827.73046875
2020-02-14,9623.580078125,3840.969970703125,23687.58984375
2020-02-18,9629.7998046875,3836.5400390625,23193.80078125
2020-02-19,9718.73046875,3865.179931640625,23400.69921875
2020-02-20,9627.830078125,3822.97998046875,23479.150390625
2020-02-21,9446.6904296875,3800.3798828125,23386.740234375
2020-02-25,8834.8701171875,3572.510009765625,22605.41015625
2020-02-26,8873.759765625,3577.679931640625,22426.189453125
2020-02-27,8436.669921875,3455.919921875,21948.23046875
2020-02-28,8461.830078125,3329.489990234375,21142.9609375
2020-03-02,8877.98046875,3338.830078125,21344.080078125
2020-03-03,8594.490234375,3371.969970703125,21082.73046875
2020-03-04,8949.2802734375,3420.56005859375,21100.060546875
2020-03-05,8671.66015625,3363.580078125,21329.119140625
2020-03-06,8530.33984375,3232.070068359375,20749.75
2020-03-09,7948.02978515625,2959.070068359375,19698.759765625
2020-03-10,8372.26953125,2910.02001953125,19867.119140625
2020-03-11,8006.1201171875,2905.56005859375,19416.060546875
2020-03-12,7263.64990234375,2545.22998046875,18559.630859375
2020-03-13,7995.259765625,2586.02001953125,17431.05078125
2020-03-16,7020.3798828125,2450.3701171875,17002.0390625
2020-03-17,7473.9501953125,2530.5,17011.529296875
2020-03-18,7175.18017578125,2385.820068359375,16726.55078125
2020-03-19,7288.52001953125,2454.080078125,16552.830078125
2020-03-23,7006.919921875,2485.5400390625,16887.779296875
2020-03-24,7553.830078125,2715.110107421875,18092.349609375
2020-03-25,7469.6201171875,2800.139892578125,19546.630859375
2020-03-26,7897.1298828125,2847.780029296875,18664.599609375
2020-03-27,7588.3701171875,2728.64990234375,19389.4296875
2020-03-30,7889.009765625,2765.6201171875,19084.970703125
2020-03-31,7813.5,2786.89990234375,18917.009765625
2020-04-01,7486.2900390625,2680.300048828125,18065.41015625
2020-04-02,7635.66015625,2688.489990234375,17818.720703125
2020-04-03,7528.10986328125,2662.989990234375,17820.189453125
2020-04-06,8081.66015625,2795.969970703125,18576.30078125
2020-04-07,8049.31005859375,2857.669921875,18950.1796875
2020-04-08,8229.5400390625,2851.27001953125,19353.240234375
2020-04-09,8238.5302734375,2892.7900390625,19345.76953125
2020-04-14,8692.16015625,2917.739990234375,19638.810546875
2020-04-15,8591.9599609375,2808.199951171875,19550.08984375
2020-04-16,8757.830078125,2812.35009765625,19290.19921875
2020-04-17,8832.41015625,2888.300048828125,19897.259765625
2020-04-20,8726.509765625,2909.5,19669.119140625
2020-04-21,8403.0,2791.340087890625,19280.779296875
2020-04-22,8664.6396484375,2834.89990234375,19137.94921875
2020-04-23,8641.5,2852.4599609375,19429.439453125
2020-04-24,8786.599609375,2809.070068359375,19262.0
2020-04-27,8837.66015625,2882.090087890625,19783.220703125
